pmProductId,description
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000004,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (30GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000005,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (54GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000006,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (24GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000007,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (11GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000008,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (48GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000009,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (54GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000010,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (정보없음)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000011,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (2.5GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000012,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (정보없음)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000013,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (6GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000014,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (8GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000015,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (40GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000016,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (40GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000017,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (30GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000018,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (36GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000019,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (36GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000020,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (36GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000021,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (36GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000022,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (불가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (정보없음)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (정보없음)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000023,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (정보없음)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (300MB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000024,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (1.2GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000025,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (2.2GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000026,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (3.5GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
PA00000027,"label: 가능 / 불가능,	description: (선물받기는 데이터 선물하기를 통하여 데이터를 제공 받는 것을 의미하며, 선물받기가 가능으로 정의되어 있을 경우 상대방이 하는 데이터 선물을 받은 고객이 자신의 데이터로 사용할 수 있음을 의미함),	value: (가능)
label: 최대가능 공유량,	description: (선물하기는 요금제의 기본 제공 데이터 중 일부를 다른 사람에게 나누어 줄 수 있는 서비스로 타인에게 나눌 수 있는 최대 데이터 량을 의미함 (월 단위)),	value: (2GB)
label: 데이터 리필 가능량,	description: (데이터 리필하기는 요금제의 기본 제공 데이터량을 기준으로 데이터를 별도 과금 없이 추가로 제공하는 혜택으로, 추가 제공 가능한 최대 데이터 한도를 의미함 (월 단위)),	value: (6.5GB)
label: 리필하기 쿠폰 선물 가능 여부,	description: (리필하기는 쿠폰 형태로 고객에게 제공되며, 해당 쿠폰은 고객이 지정하는 대상에서 선물이 가능하며, 선물 가능 여부가 예(Y)이거나 정의된 경우 선물이 가능한 요금제임을 의미함. ),	value: (가능)"
