relationship,description
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000031|autoproductchange|PA00000232,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만14세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000038|autoproductchange|PA00000015,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (제대일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000039|autoproductchange|PA00000101,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (제대일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000049|autoproductchange|PA00000084,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만20세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000052|autoproductchange|PA00000056,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만14세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000053|autoproductchange|PA00000015,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만20세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000054|autoproductchange|PA00000101,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만20세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000055|autoproductchange|PA00000101,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만20세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000056|autoproductchange|PA00000100,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만20세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000057|autoproductchange|PA00000049,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만14세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000058|autoproductchange|PA00000049,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만14세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000065|autoproductchange|PA00000061,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만36세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000066|autoproductchange|PA00000080,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000067|autoproductchange|PA00000061,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000068|autoproductchange|PA00000106,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000069|autoproductchange|PA00000065,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000071|autoproductchange|PA00000083,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000072|autoproductchange|PA00000010,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000073|autoproductchange|PA00000012,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000074|autoproductchange|PA00000090,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000075|autoproductchange|PA00000091,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000076|autoproductchange|PA00000083,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만36세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000078|autoproductchange|PA00000077,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000079|autoproductchange|PA00000076,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (넷플릭스 가입일)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 8일)"
PA00000081|autoproductchange|PA00000070,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만36세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
PA00000086|autoproductchange|PA00000085,"label: 변경가능시점 (직전혜택변경일, 최초혜택가입일, 입대일 등),	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 체크하는 것을 의미함. 요금제 최초 가입일, 고객 생년월일, 입대일 등으로 다양하게 체크할 수 있으며, 설정된 시점을 기준으로 변경 가능 여부를 체크함),	value: (만36세)
label: 변경가능일,	description: (설정하는 상품이 자동으로 다른 상품으로 변경 가능하도록 설정할 수 있으며, 변경 실행 여부를 판단할 때 변경 가능 시점을 기준으로 언제 처리되는지를 체크하는 것을 의미함. 예를 들어, 요금제 변경 가능 시점 기준이 입대일이며 변경 가능일이 3년 후인 경우 입대일 기준으로 3년 이후 요금제가 자동 변경된다는 의미임),	value: (기준일 + 1개월 1일)"
